TOKEN_ID,TOKEN_NAME,Background,Race,Eyes,Eye Color,Shirt,Hair,Neck,Drip Score,Core,Drip Grade,Number,Face Decoration,Hat,Glasses,Necklace,Earring,NUM_TRAITS,RARITY_SCORE,Rank
7179,Milady 7179,23097.202755905513,5253.359749272443,4878.743866943868,4025.172898799314,12765.814225486196,10264.300929469655,2166.328917609047,19980.211153682416,10175.288021680217,30027.841330774158,9689.0,122382.04954367667,17594.570196813493,1121.3359455262214,886.6086595133745,26934.58593974175,9091.237966101697,310333.65210099594,377
1698,Milady 1698,9253.453470031547,5571.405033238366,60559.37548387098,25731.094298245614,12475.682083997874,8031.747411653975,2166.328917609047,4775.490028490029,7594.420064724919,11032.796426892337,9689.0,24393.71933471934,12929.343250688706,1121.3359455262214,55542.622485207095,23396.568295114655,36047.24731182795,310311.62984183873,378
1104,Milady 1104,3961.302835921675,5571.405033238366,4906.797281756404,4025.172898799314,8713.174788823912,7704.755150619716,64513.42405498282,7492.579182630908,15413.305747126436,11032.796426892337,9689.0,23909.07590422822,17066.73309090909,1121.3359455262214,886.6086595133745,87644.28758169933,36047.24731182795,309699.0018944961,379
5756,Milady 5756,8943.12423780488,5571.405033238366,4878.743866943868,62081.370370370365,10228.50953470633,9831.067448680351,2166.328917609047,17041.94480755265,7594.420064724919,20212.539190353145,9689.0,994.1540579756193,16569.64377758164,100392.54759358289,886.6086595133745,23396.568295114655,9091.237966101697,309569.21382185374,380
2186,Milady 2186,3950.6326599326603,5253.359749272443,60559.37548387098,4025.172898799314,9980.5456671983,8905.790512333966,2166.328917609047,28496.366727383123,4360.837723577236,30027.841330774158,9689.0,24393.71933471934,14463.33312788906,39690.07695560254,886.6086595133745,26546.10633484163,36047.24731182795,309442.3433951451,381
4615,Milady 4615,3950.6326599326603,48585.42028985507,4906.797281756404,4091.136331938633,10489.108503743435,7864.853958944282,2166.328917609047,28496.366727383123,17777.84696969697,30027.841330774158,9689.0,29115.084367245658,10940.213519813518,39690.07695560254,886.6086595133745,24649.955882352944,36047.24731182795,309374.51966798975,382
662,Milady 662,4276.0127551020405,6338.940572663425,7533.469662921348,4091.136331938633,10489.108503743435,40372.916989247315,2166.328917609047,19980.211153682416,21653.294579008074,30027.841330774158,9689.0,994.1540579756193,22755.64412121212,100392.54759358289,886.6086595133745,23396.568295114655,4107.0676875957115,309150.8512116843,383
9645,Milady 9645,9386.7032,5253.359749272443,4878.743866943868,80365.60958904111,9980.5456671983,8905.790512333966,64513.42405498282,6252.799893418598,4360.837723577236,11032.796426892337,9689.0,994.1540579756193,11770.160752351097,19438.192586456822,886.6086595133745,25328.39503507825,36047.24731182795,309084.3690868638,384
5939,Milady 5939,45833.51171875,118518.97979797982,8091.98551724138,4091.136331938633,7319.066822612086,9643.21265666735,2166.328917609047,19314.20411522634,7594.420064724919,30027.841330774158,9689.0,994.1540579756193,13128.256223776221,1121.3359455262214,886.6086595133745,26546.10633484163,4107.0676875957115,309073.21618275245,385
3635,Milady 3635,9386.7032,6338.940572663425,18550.796837944665,4025.172898799314,8112.266182698125,9643.21265666735,89824.91100478469,13580.299768518518,20251.786839266453,20212.539190353145,9689.0,994.1540579756193,12736.367978290364,19438.192586456822,886.6086595133745,29214.762527233113,36047.24731182795,308932.96227299294,386
3835,Milady 3835,4196.487482117311,48585.42028985507,61754.62631578947,4091.136331938633,6804.917500362476,9345.58263639984,2166.328917609047,28496.366727383123,5602.329573261713,30027.841330774158,9689.0,994.1540579756193,12549.06844919786,1121.3359455262214,47818.15180845644,26546.10633484163,9091.237966101697,308880.0916675903,387
5004,Milady 5004,3961.302835921675,5571.405033238366,7533.469662921348,77704.49668874172,11597.112923152952,10264.300929469655,2166.328917609047,19314.20411522634,7594.420064724919,30027.841330774158,9689.0,994.1540579756193,16569.64377758164,1121.3359455262214,47193.07792860734,48435.00103199174,9091.237966101697,308828.33320956444,388
4760,Milady 4760,3950.6326599326603,5253.359749272443,8091.98551724138,25731.094298245614,10978.600233918129,9551.951969064823,2166.328917609047,8238.286115499386,14222.277575757575,20212.539190353145,9689.0,24393.71933471934,15802.53063973064,85333.66545454545,886.6086595133745,27470.597600234123,36047.24731182795,308020.4252274651,389
8352,Milady 8352,3950.6326599326603,6338.940572663425,4841.002166064983,4025.172898799314,11202.65329991646,8905.790512333966,2166.328917609047,66856.8603988604,12849.696372347707,30027.841330774158,9689.0,55118.6330005872,53333.54090909091,1121.3359455262214,886.6086595133745,27470.597600234123,9091.237966101697,307875.87321035564,390
3912,Milady 3912,4196.487482117311,6338.940572663425,8091.98551724138,4025.172898799314,12765.814225486196,9345.58263639984,89824.91100478469,28496.366727383123,10175.288021680217,30027.841330774158,9689.0,994.1540579756193,10343.474600550964,17204.368035190615,886.6086595133745,29214.762527233113,36047.24731182795,307668.00560962135,391
5536,Milady 5536,49717.707627118645,118518.97979797982,52734.287640449445,4025.172898799314,6977.923877490336,9643.21265666735,2166.328917609047,6252.799893418598,5602.329573261713,11032.796426892337,9689.0,994.1540579756193,454.7490831577162,1121.3359455262214,886.6086595133745,23396.568295114655,3975.563593240439,307189.5189442146,392
4983,Milady 4983,3961.302835921675,15947.507985049271,7533.469662921348,4091.136331938633,9920.42189811879,16822.048745519714,2166.328917609047,19314.20411522634,10175.288021680217,30027.841330774158,9689.0,128938.23076923078,11302.472245635157,1121.3359455262214,886.6086595133745,25681.814500683995,9091.237966101697,306670.24993145035,393
2477,Milady 2477,46933.516,5571.405033238366,4841.002166064983,4025.172898799314,12475.682083997874,7439.726717920267,89824.91100478469,7492.579182630908,5470.10675990676,11032.796426892337,9689.0,994.1540579756193,454.7490831577162,39690.07695560254,50142.64529914529,833.9510825626127,9091.237966101697,306002.7127187809,394
1283,Milady 1283,4196.487482117311,5571.405033238366,7533.469662921348,4731.20120967742,7007.61717058604,9038.71275878671,64513.42405498282,4775.490028490029,4360.837723577236,11032.796426892337,9689.0,61191.02477183833,454.7490831577162,1121.3359455262214,47193.07792860734,27470.597600234123,36047.24731182795,305928.47419246135,395
2873,Milady 2873,4276.0127551020405,6338.940572663425,8091.98551724138,4091.136331938633,16977.216856574425,9203.552505147563,2166.328917609047,45744.16764132553,21653.294579008074,30027.841330774158,9689.0,24393.71933471934,16410.32027972028,1121.3359455262214,43236.7719944726,26293.286274509803,36047.24731182795,305762.15814816044,396
4529,Milady 4529,24964.63617021277,5253.359749272443,52734.287640449445,4025.172898799314,8901.567757230916,7824.208718846379,2166.328917609047,42397.03342366757,4360.837723577236,30027.841330774158,9689.0,994.1540579756193,16569.64377758164,34688.481892091644,886.6086595133745,51125.83442265795,9091.237966101697,305700.23510636116,397
1105,Milady 1105,9386.7032,15947.507985049271,4841.002166064983,4025.172898799314,9148.833528265108,16822.048745519714,57235.99512195122,13580.299768518518,8137.584048547897,20212.539190353145,9689.0,128938.23076923078,454.7490831577162,1121.3359455262214,886.6086595133745,833.9510825626127,4107.0676875957115,305368.6298806556,398
3540,Milady 3540,3950.6326599326603,15947.507985049271,18191.285271317833,24242.518595041325,7067.768390934418,14418.898924731184,2166.328917609047,19980.211153682416,14222.277575757575,30027.841330774158,9689.0,29115.084367245658,12549.06844919786,92753.98418972331,886.6086595133745,833.9510825626127,9091.237966101697,305134.2055191744,399
6785,Milady 6785,23097.202755905513,48585.42028985507,4841.002166064983,4731.20120967742,9356.761562998405,8776.721084618981,2166.328917609047,19980.211153682416,7594.420064724919,30027.841330774158,9689.0,994.1540579756193,12457.469409422692,85333.66545454545,886.6086595133745,27470.597600234123,9091.237966101697,305079.84368370386,400
9653,Milady 9653,4276.0127551020405,15947.507985049271,4906.797281756404,4731.20120967742,8713.174788823912,14418.898924731184,64513.42405498282,45744.16764132553,21653.294579008074,30027.841330774158,9689.0,994.1540579756193,17239.124334251606,1121.3359455262214,886.6086595133745,51125.83442265795,9091.237966101697,305079.61593725724,401
2964,Milady 2964,49717.707627118645,6338.940572663425,8091.98551724138,4731.20120967742,31669.039136302294,8751.354838709678,2166.328917609047,66856.8603988604,7735.231314379893,30027.841330774158,9689.0,30338.407239819,14463.33312788906,1121.3359455262214,886.6086595133745,23396.568295114655,9091.237966101697,305072.9820973003,402
4815,Milady 4815,4276.0127551020405,15947.507985049271,8091.98551724138,4091.136331938633,7191.2228606450635,8827.897300855826,2166.328917609047,45744.16764132553,4360.837723577236,30027.841330774158,9689.0,994.1540579756193,14341.792513368982,39690.07695560254,50142.64529914529,23396.568295114655,36047.24731182795,305026.4227971532,403
3262,Milady 3262,3950.6326599326603,118518.97979797982,18550.796837944665,4091.136331938633,7007.61717058604,7367.320618475787,2166.328917609047,7492.579182630908,4360.837723577236,11032.796426892337,9689.0,994.1540579756193,454.7490831577162,19438.192586456822,53884.63375430539,26546.10633484163,9091.237966101697,304637.099450406,404
6426,Milady 6426,9386.7032,15947.507985049271,18550.796837944665,4091.136331938633,12475.682083997874,7569.9219354838715,89824.91100478469,25944.453289110003,7594.420064724919,30027.841330774158,9689.0,994.1540579756193,12929.343250688706,1121.3359455262214,886.6086595133745,48435.00103199174,9091.237966101697,304560.05497560545,405
1705,Milady 1705,8943.12423780488,6338.940572663425,4906.797281756404,4731.20120967742,9744.31973424686,7569.9219354838715,89824.91100478469,17041.94480755265,7735.231314379893,20212.539190353145,9689.0,994.1540579756193,13128.256223776221,39690.07695560254,886.6086595133745,26934.58593974175,36047.24731182795,304418.8604371407,406
8608,Milady 8608,45833.51171875,15947.507985049271,7533.469662921348,4731.20120967742,11933.261123824053,9831.067448680351,2166.328917609047,45744.16764132553,21653.294579008074,30027.841330774158,9689.0,994.1540579756193,16254.031515151515,1121.3359455262214,43236.7719944726,28461.804730139476,9091.237966101697,304249.98782698635,407
3168,Milady 3168,8943.12423780488,6338.940572663425,52734.287640449445,62081.370370370365,6804.917500362476,7864.853958944282,64513.42405498282,4775.490028490029,7735.231314379893,11032.796426892337,9689.0,31393.65618729097,18156.09903288201,1121.3359455262214,886.6086595133745,833.9510825626127,9091.237966101697,303996.3249792168,408
3166,Milady 3166,9253.453470031547,5571.405033238366,4841.002166064983,4091.136331938633,6977.923877490336,8827.897300855826,89824.91100478469,4775.490028490029,14222.277575757575,11032.796426892337,9689.0,24393.71933471934,15238.154545454547,1121.3359455262214,56854.652937613566,833.9510825626127,36047.24731182795,303596.3543732486,409
1534,Milady 1534,3950.6326599326603,5571.405033238366,4878.743866943868,80365.60958904111,7254.581652368807,14418.898924731184,2166.328917609047,4367.533593895403,14222.277575757575,7474.6800445930885,9689.0,128938.23076923078,13333.385227272727,1121.3359455262214,886.6086595133745,833.9510825626127,4107.0676875957115,303580.2712298126,410
7224,Milady 7224,24964.63617021277,6338.940572663425,4906.797281756404,4025.172898799314,7191.2228606450635,7824.208718846379,2166.328917609047,13580.299768518518,7594.420064724919,20212.539190353145,9689.0,24812.85540576262,19176.104596527068,1121.3359455262214,62787.31237458194,51125.83442265795,36047.24731182795,303564.2565010127,411
9082,Milady 9082,8943.12423780488,5253.359749272443,4878.743866943868,80365.60958904111,10905.8942721041,9203.552505147563,2166.328917609047,19314.20411522634,5470.10675990676,30027.841330774158,9689.0,994.1540579756193,16100.691595197257,34688.481892091644,55542.622485207095,833.9510825626127,9091.237966101697,303468.9044229662,412
6616,Milady 6616,3950.6326599326603,48585.42028985507,60559.37548387098,24242.518595041325,7191.2228606450635,7824.208718846379,2166.328917609047,5736.892311453368,7735.231314379893,11032.796426892337,9689.0,994.1540579756193,13333.385227272727,34830.06753246753,55542.622485207095,833.9510825626127,9091.237966101697,303339.04593011335,413
7043,Milady 7043,9253.453470031547,5571.405033238366,7533.469662921348,80365.60958904111,7067.768390934418,9643.21265666735,2166.328917609047,3722.22349115711,8137.584048547897,7474.6800445930885,9689.0,122382.04954367667,454.7490831577162,1121.3359455262214,886.6086595133745,23396.568295114655,4107.0676875957115,302973.11451932567,414
7985,Milady 7985,24043.80942622951,5253.359749272443,60559.37548387098,4025.172898799314,9251.629410605165,9203.552505147563,64513.42405498282,6252.799893418598,12849.696372347707,11032.796426892337,9689.0,24393.71933471934,454.7490831577162,1121.3359455262214,50142.64529914529,833.9510825626127,9091.237966101697,302712.2549327793,415
9623,Milady 9623,10383.521238938054,48585.42028985507,4906.797281756404,4731.20120967742,7254.581652368807,8827.897300855826,64513.42405498282,19314.20411522634,17777.84696969697,30027.841330774158,9689.0,994.1540579756193,16100.691595197257,1121.3359455262214,886.6086595133745,48435.00103199174,9091.237966101697,302640.7647004378,416
2072,Milady 2072,3950.6326599326603,5253.359749272443,4878.743866943868,25731.094298245614,16977.216856574425,8958.487497614047,2166.328917609047,25944.453289110003,20251.786839266453,30027.841330774158,9689.0,30338.407239819,17066.73309090909,17204.368035190615,47193.07792860734,833.9510825626127,36047.24731182795,302512.7299942593,417
9012,Milady 9012,24964.63617021277,5253.359749272443,8091.98551724138,4731.20120967742,9744.31973424686,9643.21265666735,2166.328917609047,13580.299768518518,20251.786839266453,20212.539190353145,9689.0,61191.02477183833,12736.367978290364,34830.06753246753,886.6086595133745,28461.804730139476,36047.24731182795,302481.79073714244,418
4715,Milady 4715,3961.302835921675,6338.940572663425,4878.743866943868,4731.20120967742,7485.409250398724,7439.726717920267,89824.91100478469,17041.94480755265,8137.584048547897,20212.539190353145,9689.0,994.1540579756193,15657.553294412008,39690.07695560254,886.6086595133745,29214.762527233113,36047.24731182795,302231.7063113284,419
713,Milady 713,4196.487482117311,118518.97979797982,8091.98551724138,62081.370370370365,7191.2228606450635,9831.067448680351,2166.328917609047,4367.533593895403,4360.837723577236,7474.6800445930885,9689.0,994.1540579756193,454.7490831577162,1121.3359455262214,56854.652937613566,833.9510825626127,3975.563593240439,302203.9004567853,420
818,Milady 818,3950.6326599326603,5253.359749272443,18550.796837944665,4091.136331938633,11597.112923152952,14418.898924731184,2166.328917609047,19314.20411522634,5470.10675990676,30027.841330774158,9689.0,24393.71933471934,454.7490831577162,92753.98418972331,50142.64529914529,833.9510825626127,9091.237966101697,302199.7055058988,421
52,Milady 52,24964.63617021277,6338.940572663425,8091.98551724138,4731.20120967742,10489.108503743435,9345.58263639984,2166.328917609047,69531.13481481481,15413.305747126436,30027.841330774158,9689.0,994.1540579756193,17066.73309090909,34830.06753246753,886.6086595133745,48435.00103199174,9091.237966101697,302092.86775922176,422
4906,Milady 4906,24043.80942622951,5253.359749272443,61754.62631578947,4731.20120967742,10041.402652973899,33644.09749103943,2166.328917609047,19980.211153682416,5602.329573261713,30027.841330774158,9689.0,994.1540579756193,454.7490831577162,1121.3359455262214,886.6086595133745,87644.28758169933,3975.563593240439,302010.90674142225,423
9253,Milady 9253,3961.302835921675,15947.507985049271,18550.796837944665,4091.136331938633,9980.5456671983,8751.354838709678,96273.87897435899,17041.94480755265,4360.837723577236,20212.539190353145,9689.0,994.1540579756193,10343.474600550964,17204.368035190615,886.6086595133745,27470.597600234123,36047.24731182795,301807.29545789695,424
5996,Milady 5996,9386.7032,6338.940572663425,4878.743866943868,77704.49668874172,7128.961190855927,37849.60967741936,57235.99512195122,11214.69916367981,7735.231314379893,20212.539190353145,9689.0,23909.07590422822,16569.64377758164,1121.3359455262214,886.6086595133745,833.9510825626127,9091.237966101697,301786.7733225021,425
5725,Milady 5725,3961.302835921675,6338.940572663425,52734.287640449445,24242.518595041325,7191.2228606450635,7864.853958944282,96273.87897435899,5736.892311453368,4360.837723577236,11032.796426892337,9689.0,994.1540579756193,11770.160752351097,1121.3359455262214,47818.15180845644,833.9510825626127,9091.237966101697,301055.5235129209,426
8772,Milady 8772,3950.6326599326603,5253.359749272443,4878.743866943868,4091.136331938633,11597.112923152952,8031.747411653975,89824.91100478469,4367.533593895403,21653.294579008074,7474.6800445930885,9689.0,23909.07590422822,12736.367978290364,1121.3359455262214,55542.622485207095,833.9510825626127,36047.24731182795,301002.75287281827,427
5137,Milady 5137,9386.7032,48585.42028985507,8091.98551724138,4731.20120967742,9251.629410605165,10264.300929469655,2166.328917609047,17041.94480755265,13574.408098336948,20212.539190353145,9689.0,994.1540579756193,10343.474600550964,17204.368035190615,53884.63375430539,29214.762527233113,36047.24731182795,300684.10185778415,428
3891,Milady 3891,9386.7032,5253.359749272443,4906.797281756404,4731.20120967742,6977.923877490336,14418.898924731184,96273.87897435899,13580.299768518518,20251.786839266453,20212.539190353145,9689.0,994.1540579756193,20078.50951871658,1121.3359455262214,62787.31237458194,833.9510825626127,9091.237966101697,300588.8899608896,429
361,Milady 361,3961.302835921675,48585.42028985507,4906.797281756404,4091.136331938633,7554.08272976018,9288.247773599842,2166.328917609047,6252.799893418598,4360.837723577236,11032.796426892337,9689.0,24812.85540576262,454.7490831577162,100392.54759358289,53092.212669683264,833.9510825626127,9091.237966101697,300566.3040051798,430
135,Milady 135,9253.453470031547,15947.507985049271,7533.469662921348,80365.60958904111,11357.172655777375,8031.747411653975,2166.328917609047,4367.533593895403,8137.584048547897,7474.6800445930885,9689.0,128938.23076923078,454.7490831577162,1121.3359455262214,886.6086595133745,833.9510825626127,3975.563593240439,300534.5265123512,431
4612,Milady 4612,46933.516,6338.940572663425,18191.285271317833,4731.20120967742,12289.477873788948,7885.335349462366,2166.328917609047,66856.8603988604,5470.10675990676,30027.841330774158,9689.0,994.1540579756193,14970.818500797448,34830.06753246753,886.6086595133745,28461.804730139476,9091.237966101697,299814.5851310555,432
3252,Milady 3252,10383.521238938054,6338.940572663425,4906.797281756404,4091.136331938633,16977.216856574425,9288.247773599842,2166.328917609047,19314.20411522634,26973.285057471265,30027.841330774158,9689.0,29115.084367245658,11454.18328248932,1121.3359455262214,53092.212669683264,28461.804730139476,36047.24731182795,299448.3877834635,433
8820,Milady 8820,4196.487482117311,5253.359749272443,4878.743866943868,4091.136331938633,16977.216856574425,8751.354838709678,2166.328917609047,17041.94480755265,21653.294579008074,20212.539190353145,9689.0,122382.04954367667,16410.32027972028,34688.481892091644,886.6086595133745,833.9510825626127,9091.237966101697,299204.0560437455,434
2257,Milady 2257,4196.487482117311,6338.940572663425,60559.37548387098,4731.20120967742,8901.567757230916,8827.897300855826,96273.87897435899,25944.453289110003,15413.305747126436,30027.841330774158,9689.0,994.1540579756193,20317.539393939394,1121.3359455262214,886.6086595133745,833.9510825626127,4107.0676875957115,299164.6059748983,435
6032,Milady 6032,4196.487482117311,5253.359749272443,7533.469662921348,24242.518595041325,8998.852650752564,7885.335349462366,96273.87897435899,7492.579182630908,4360.837723577236,11032.796426892337,9689.0,994.1540579756193,12457.469409422692,1121.3359455262214,886.6086595133745,87644.28758169933,9091.237966101697,299154.2094172658,436
1733,Milady 1733,49717.707627118645,5253.359749272443,4878.743866943868,4731.20120967742,7007.61717058604,16822.048745519714,2166.328917609047,42397.03342366757,4360.837723577236,30027.841330774158,9689.0,994.1540579756193,18156.09903288201,34688.481892091644,58230.168734491315,833.9510825626127,9091.237966101697,299045.81253085105,437
1923,Milady 1923,8943.12423780488,118518.97979797982,4906.797281756404,4091.136331938633,7191.2228606450635,7569.9219354838715,2166.328917609047,19980.211153682416,7594.420064724919,30027.841330774158,9689.0,994.1540579756193,27978.25096870343,1121.3359455262214,43236.7719944726,833.9510825626127,4107.0676875957115,298950.5156492354,438
2288,Milady 2288,3961.302835921675,6338.940572663425,7533.469662921348,4025.172898799314,8713.174788823912,8751.354838709678,89824.91100478469,11214.69916367981,15413.305747126436,20212.539190353145,9689.0,31393.65618729097,17066.73309090909,1121.3359455262214,886.6086595133745,26546.10633484163,36047.24731182795,298739.55823369266,439
7773,Milady 7773,24043.80942622951,5253.359749272443,60559.37548387098,4091.136331938633,7037.564252511622,9065.774773034576,96273.87897435899,7492.579182630908,10175.288021680217,11032.796426892337,9689.0,994.1540579756193,15238.154545454547,1121.3359455262214,886.6086595133745,26546.10633484163,9091.237966101697,298592.1601318333,440
4532,Milady 4532,4276.0127551020405,15947.507985049271,52734.287640449445,62081.370370370365,18928.62109296229,9643.21265666735,57235.99512195122,11214.69916367981,5470.10675990676,20212.539190353145,9689.0,994.1540579756193,454.7490831577162,1121.3359455262214,886.6086595133745,23396.568295114655,4107.0676875957115,298393.83646537503,441
3497,Milady 3497,9386.7032,5571.405033238366,7533.469662921348,25731.094298245614,18928.62109296229,7569.9219354838715,64513.42405498282,13580.299768518518,7594.420064724919,20212.539190353145,9689.0,23909.07590422822,16732.091265597148,1121.3359455262214,886.6086595133745,29214.762527233113,36047.24731182795,298222.01991535694,442
9005,Milady 9005,4276.0127551020405,5571.405033238366,4906.797281756404,25731.094298245614,11357.172655777375,8905.790512333966,2166.328917609047,7492.579182630908,26973.285057471265,11032.796426892337,9689.0,122382.04954367667,17239.124334251606,1121.3359455262214,886.6086595133745,29214.762527233113,9091.237966101697,298037.38109736,443
2345,Milady 2345,3950.6326599326603,5571.405033238366,4841.002166064983,4025.172898799314,11597.112923152952,7864.853958944282,96273.87897435899,4598.620027434842,5470.10675990676,7474.6800445930885,9689.0,994.1540579756193,454.7490831577162,19438.192586456822,53884.63375430539,25681.814500683995,36047.24731182795,297857.25674083375,444
4946,Milady 4946,10383.521238938054,15947.507985049271,7533.469662921348,4091.136331938633,7731.408615435302,9038.71275878671,57235.99512195122,17041.94480755265,21653.294579008074,20212.539190353145,9689.0,994.1540579756193,16254.031515151515,39690.07695560254,886.6086595133745,23396.568295114655,36047.24731182795,297827.21708712005,445
8831,Milady 8831,9253.453470031547,15947.507985049271,52734.287640449445,4091.136331938633,9920.42189811879,9643.21265666735,2166.328917609047,42397.03342366757,14222.277575757575,30027.841330774158,9689.0,994.1540579756193,20317.539393939394,70523.69045830202,886.6086595133745,833.9510825626127,4107.0676875957115,297755.5125699522,446
3148,Milady 3148,9386.7032,5253.359749272443,4906.797281756404,4731.20120967742,11933.261123824053,7439.726717920267,2166.328917609047,25944.453289110003,7594.420064724919,30027.841330774158,9689.0,994.1540579756193,20813.089135254988,39690.07695560254,53884.63375430539,26934.58593974175,36047.24731182795,297436.88003937696,447
3128,Milady 3128,4276.0127551020405,5571.405033238366,8091.98551724138,4091.136331938633,9251.629410605165,9551.951969064823,2166.328917609047,7492.579182630908,26973.285057471265,11032.796426892337,9689.0,994.1540579756193,15238.154545454547,70523.69045830202,50142.64529914529,26168.67354335099,36047.24731182795,297302.6758178504,448
8450,Milady 8450,4276.0127551020405,118518.97979797982,4906.797281756404,4025.172898799314,16977.216856574425,9038.71275878671,2166.328917609047,28496.366727383123,12849.696372347707,30027.841330774158,9689.0,994.1540579756193,454.7490831577162,1121.3359455262214,48136.93948717949,833.9510825626127,3975.563593240439,296488.81894675485,449
2704,Milady 2704,9253.453470031547,5253.359749272443,61754.62631578947,4091.136331938633,7485.409250398724,9345.58263639984,2166.328917609047,6252.799893418598,8137.584048547897,11032.796426892337,9689.0,55118.6330005872,454.7490831577162,100392.54759358289,886.6086595133745,833.9510825626127,4107.0676875957115,296255.63414729806,450
799,Milady 799,22477.73754789272,5571.405033238366,4878.743866943868,25731.094298245614,10905.8942721041,16822.048745519714,2166.328917609047,19980.211153682416,5470.10675990676,30027.841330774158,9689.0,994.1540579756193,454.7490831577162,1121.3359455262214,48136.93948717949,87644.28758169933,4107.0676875957115,296178.94576905086,451
8512,Milady 8512,10383.521238938054,6338.940572663425,4878.743866943868,4025.172898799314,11357.172655777375,9551.951969064823,57235.99512195122,19980.211153682416,8137.584048547897,30027.841330774158,9689.0,24393.71933471934,10940.213519813518,1121.3359455262214,886.6086595133745,51125.83442265795,36047.24731182795,296121.0940512009,452
7678,Milady 7678,54321.19907407407,6338.940572663425,18191.285271317833,4731.20120967742,7254.581652368807,8031.747411653975,57235.99512195122,7212.773321038881,10175.288021680217,11032.796426892337,9689.0,994.1540579756193,18156.09903288201,19438.192586456822,886.6086595133745,26293.286274509803,36047.24731182795,296030.3960064838,453
6793,Milady 6793,4196.487482117311,118518.97979797982,8091.98551724138,4731.20120967742,12765.814225486196,7367.320618475787,2166.328917609047,28496.366727383123,10175.288021680217,30027.841330774158,9689.0,994.1540579756193,13128.256223776221,39690.07695560254,886.6086595133745,833.9510825626127,4107.0676875957115,295866.72851545055,454
5383,Milady 5383,9386.7032,5571.405033238366,8091.98551724138,77704.49668874172,9098.287486672481,40372.916989247315,57235.99512195122,4367.533593895403,13574.408098336948,7474.6800445930885,9689.0,994.1540579756193,22755.64412121212,1121.3359455262214,886.6086595133745,23396.568295114655,4107.0676875957115,295828.7905408556,455
3629,Milady 3629,4196.487482117311,48585.42028985507,4906.797281756404,62081.370370370365,6977.923877490336,7864.853958944282,2166.328917609047,6252.799893418598,7735.231314379893,11032.796426892337,9689.0,29115.084367245658,14222.277575757575,17204.368035190615,886.6086595133745,26546.10633484163,36047.24731182795,295510.70209721045,456
6313,Milady 6313,9386.7032,5253.359749272443,8091.98551724138,4025.172898799314,7067.768390934418,7367.320618475787,64513.42405498282,4775.490028490029,10175.288021680217,11032.796426892337,9689.0,994.1540579756193,11302.472245635157,17204.368035190615,886.6086595133745,87644.28758169933,36047.24731182795,295457.4467986108,457
4472,Milady 4472,4196.487482117311,5253.359749272443,7533.469662921348,24242.518595041325,11202.65329991646,7367.320618475787,89824.91100478469,8238.286115499386,12849.696372347707,20212.539190353145,9689.0,994.1540579756193,12736.367978290364,17204.368035190615,886.6086595133745,26934.58593974175,36047.24731182795,295413.5740732693,458
3454,Milady 3454,3950.6326599326603,118518.97979797982,4906.797281756404,4091.136331938633,10292.437719298247,7885.335349462366,2166.328917609047,42397.03342366757,5602.329573261713,30027.841330774158,9689.0,29115.084367245658,19616.934587251824,1121.3359455262214,886.6086595133745,833.9510825626127,4107.0676875957115,295208.83471537597,459
1884,Milady 1884,4196.487482117311,5571.405033238366,4878.743866943868,4731.20120967742,7191.2228606450635,40372.916989247315,2166.328917609047,4367.533593895403,13574.408098336948,7474.6800445930885,9689.0,30338.407239819,22755.64412121212,19438.192586456822,56854.652937613566,25328.39503507825,36047.24731182795,294976.4673283116,460
864,Milady 864,9253.453470031547,5571.405033238366,8091.98551724138,4025.172898799314,7485.409250398724,8031.747411653975,2166.328917609047,7212.773321038881,8137.584048547897,11032.796426892337,9689.0,54701.0675990676,454.7490831577162,100392.54759358289,886.6086595133745,48435.00103199174,9091.237966101697,294658.8682288665,461
599,Milady 599,46933.516,5571.405033238366,7533.469662921348,77704.49668874172,12198.444704353476,7864.853958944282,2166.328917609047,4367.533593895403,5470.10675990676,7474.6800445930885,9689.0,994.1540579756193,454.7490831577162,100392.54759358289,886.6086595133745,833.9510825626127,3975.563593240439,294511.4094342361,462
4746,Milady 4746,8943.12423780488,6338.940572663425,60559.37548387098,24242.518595041325,12475.682083997874,7569.9219354838715,2166.328917609047,8238.286115499386,21653.294579008074,20212.539190353145,9689.0,994.1540579756193,12736.367978290364,92753.98418972331,886.6086595133745,833.9510825626127,4107.0676875957115,294401.14536699303,463
2139,Milady 2139,45833.51171875,5253.359749272443,18550.796837944665,4091.136331938633,10624.451839275609,7864.853958944282,64513.42405498282,9765.608822305452,4360.837723577236,20212.539190353145,9689.0,994.1540579756193,11154.727510398097,70523.69045830202,886.6086595133745,833.9510825626127,9091.237966101697,294243.8899621977,464
6756,Milady 6756,49717.707627118645,5571.405033238366,4878.743866943868,4025.172898799314,9251.629410605165,9065.774773034576,2166.328917609047,8238.286115499386,13574.408098336948,20212.539190353145,9689.0,24812.85540576262,11154.727510398097,34830.06753246753,50142.64529914529,833.9510825626127,36047.24731182795,294212.4900737026,465
4755,Milady 4755,3950.6326599326603,5253.359749272443,7533.469662921348,4731.20120967742,16977.216856574425,8827.897300855826,2166.328917609047,28496.366727383123,13574.408098336948,30027.841330774158,9689.0,24812.85540576262,16100.691595197257,1121.3359455262214,58230.168734491315,26293.286274509803,36047.24731182795,293833.30778065254,466
